 Step   rOH   Energy
 777      1.80529460    0.11256743E-04
 778      1.80579460    0.10326183E-04
 779      1.80629460    0.95333354E-05
 780      1.80679460    0.88779477E-05
 781      1.80729460    0.83597674E-05
 782      1.80779460    0.79785429E-05
 783      1.80829460    0.77340228E-05
 784      1.80879460    0.76259560E-05
 785      1.80929460    0.76540921E-05
 786      1.80979460    0.78181809E-05
 787      1.81029460    0.81179727E-05
 788      1.81079460    0.85532181E-05
 789      1.81129460    0.91236683E-05
 790      1.81179460    0.98290748E-05
 791      1.81229460    0.10669189E-04
 792      1.81279460    0.11643765E-04
 793      1.81329460    0.12752553E-04
 794      1.81379460    0.13995308E-04
 795      1.81429460    0.15371782E-04
 796      1.81479460    0.16881731E-04
 797      1.81529460    0.18524907E-04
 798      1.81579460    0.20301067E-04
 799      1.81629460    0.22209965E-04
 800      1.81679460    0.24251356E-04
 801      1.81729460    0.26424997E-04
 802      1.81779460    0.28730644E-04
 803      1.81829460    0.31168053E-04
 804      1.81879460    0.33736983E-04
 805      1.81929460    0.36437190E-04
 806      1.81979460    0.39268432E-04
 807      1.82029460    0.42230468E-04
 808      1.82079460    0.45323056E-04
 809      1.82129460    0.48545957E-04
 810      1.82179460    0.51898928E-04
 811      1.82229460    0.55381730E-04
 812      1.82279460    0.58994124E-04
 813      1.82329460    0.62735870E-04
 814      1.82379460    0.66606729E-04
 815      1.82429460    0.70606462E-04
 816      1.82479460    0.74734833E-04
 817      1.82529460    0.78991602E-04
 818      1.82579460    0.83376533E-04
 819      1.82629460    0.87889389E-04
 820      1.82679460    0.92529932E-04
 821      1.82729460    0.97297928E-04
 822      1.82779460    0.10219314E-03
 823      1.82829460    0.10721533E-03
 824      1.82879460    0.11236427E-03
 825      1.82929460    0.11763972E-03
 826      1.82979460    0.12304145E-03
 827      1.83029460    0.12856921E-03
 828      1.83079460    0.13422279E-03
 829      1.83129460    0.14000195E-03
 830      1.83179460    0.14590645E-03
 831      1.83229460    0.15193606E-03
 832      1.83279460    0.15809055E-03
 833      1.83329460    0.16436969E-03
 834      1.83379460    0.17077324E-03
 835      1.83429460    0.17730098E-03
 836      1.83479460    0.18395268E-03
 837      1.83529460    0.19072810E-03
 838      1.83579460    0.19762702E-03
 839      1.83629460    0.20464920E-03
 840      1.83679460    0.21179442E-03
 841      1.83729460    0.21906245E-03
 842      1.83779460    0.22645306E-03
 843      1.83829460    0.23396603E-03
 844      1.83879460    0.24160112E-03
 845      1.83929460    0.24935810E-03
 846      1.83979460    0.25723676E-03
 847      1.84029460    0.26523687E-03
 848      1.84079460    0.27335819E-03
 849      1.84129460    0.28160051E-03
 850      1.84179460    0.28996360E-03
 851      1.84229460    0.29844723E-03
 852      1.84279460    0.30705118E-03
 853      1.84329460    0.31577523E-03
 854      1.84379460    0.32461914E-03
 855      1.84429460    0.33358271E-03
 856      1.84479460    0.34266570E-03
 857      1.84529460    0.35186789E-03
 858      1.84579460    0.36118907E-03
 859      1.84629460    0.37062900E-03
 860      1.84679460    0.38018747E-03
 861      1.84729460    0.38986425E-03
 862      1.84779460    0.39965913E-03
 863      1.84829460    0.40957188E-03
 864      1.84879460    0.41960228E-03
 865      1.84929460    0.42975013E-03
 866      1.84979460    0.44001518E-03
 867      1.85029460    0.45039723E-03
 868      1.85079460    0.46089606E-03
 869      1.85129460    0.47151145E-03
 870      1.85179460    0.48224317E-03
 871      1.85229460    0.49309102E-03
 872      1.85279460    0.50405478E-03
 873      1.85329460    0.51513422E-03
 874      1.85379460    0.52632914E-03
 875      1.85429460    0.53763932E-03
 876      1.85479460    0.54906453E-03
 877      1.85529460    0.56060457E-03
 878      1.85579460    0.57225922E-03
 879      1.85629460    0.58402826E-03
 880      1.85679460    0.59591148E-03
 881      1.85729460    0.60790867E-03
 882      1.85779460    0.62001961E-03
 883      1.85829460    0.63224410E-03
 884      1.85879460    0.64458190E-03
 885      1.85929460    0.65703282E-03
 886      1.85979460    0.66959664E-03
 887      1.86029460    0.68227315E-03
 888      1.86079460    0.69506214E-03
 889      1.86129460    0.70796339E-03
 890      1.86179460    0.72097670E-03
 891      1.86229460    0.73410185E-03
 892      1.86279460    0.74733864E-03
 893      1.86329460    0.76068685E-03
 894      1.86379460    0.77414627E-03
 895      1.86429460    0.78771670E-03
 896      1.86479460    0.80139793E-03
 897      1.86529460    0.81518974E-03
 898      1.86579460    0.82909193E-03
 899      1.86629460    0.84310430E-03
 900      1.86679460    0.85722662E-03
 901      1.86729460    0.87145871E-03
 902      1.86779460    0.88580034E-03
 903      1.86829460    0.90025131E-03
 904      1.86879460    0.91481143E-03
 905      1.86929460    0.92948047E-03
 906      1.86979460    0.94425824E-03
 907      1.87029460    0.95914452E-03
 908      1.87079460    0.97413913E-03
 909      1.87129460    0.98924184E-03
 910      1.87179460    0.10044525E-02
 911      1.87229460    0.10197708E-02
 912      1.87279460    0.10351966E-02
 913      1.87329460    0.10507297E-02
 914      1.87379460    0.10663699E-02
 915      1.87429460    0.10821170E-02
 916      1.87479460    0.10979708E-02
 917      1.87529460    0.11139311E-02
 918      1.87579460    0.11299976E-02
 919      1.87629460    0.11461703E-02
 920      1.87679460    0.11624488E-02
 921      1.87729460    0.11788330E-02
 922      1.87779460    0.11953227E-02
 923      1.87829460    0.12119176E-02
 924      1.87879460    0.12286177E-02
 925      1.87929460    0.12454226E-02
 926      1.87979460    0.12623322E-02
 927      1.88029460    0.12793463E-02
 928      1.88079460    0.12964647E-02
 929      1.88129460    0.13136872E-02
 930      1.88179460    0.13310135E-02
 931      1.88229460    0.13484436E-02
 932      1.88279460    0.13659771E-02
 933      1.88329460    0.13836140E-02
 934      1.88379460    0.14013539E-02
 935      1.88429460    0.14191968E-02
 936      1.88479460    0.14371423E-02
 937      1.88529460    0.14551904E-02
 938      1.88579460    0.14733408E-02
 939      1.88629460    0.14915933E-02
 940      1.88679460    0.15099478E-02
 941      1.88729460    0.15284040E-02
 942      1.88779460    0.15469617E-02
 943      1.88829460    0.15656208E-02
 944      1.88879460    0.15843810E-02
 945      1.88929460    0.16032422E-02
 946      1.88979460    0.16222042E-02
 947      1.89029460    0.16412667E-02
 948      1.89079460    0.16604297E-02
 949      1.89129460    0.16796928E-02
 950      1.89179460    0.16990559E-02
 951      1.89229460    0.17185189E-02
 952      1.89279460    0.17380814E-02
 953      1.89329460    0.17577434E-02
 954      1.89379460    0.17775046E-02
 955      1.89429460    0.17973649E-02
 956      1.89479460    0.18173240E-02
 957      1.89529460    0.18373819E-02
 958      1.89579460    0.18575381E-02
 959      1.89629460    0.18777927E-02
 960      1.89679460    0.18981454E-02
 961      1.89729460    0.19185960E-02
 962      1.89779460    0.19391444E-02
 963      1.89829460    0.19597902E-02
 964      1.89879460    0.19805335E-02
 965      1.89929460    0.20013739E-02
 966      1.89979460    0.20223112E-02
 967      1.90029460    0.20433454E-02
 968      1.90079460    0.20644762E-02
 969      1.90129460    0.20857034E-02
 970      1.90179460    0.21070268E-02
 971      1.90229460    0.21284463E-02
 972      1.90279460    0.21499617E-02
 973      1.90329460    0.21715728E-02
 974      1.90379460    0.21932793E-02
 975      1.90429460    0.22150812E-02
 976      1.90479460    0.22369782E-02
 977      1.90529460    0.22589701E-02
 978      1.90579460    0.22810568E-02
 979      1.90629460    0.23032381E-02
 980      1.90679460    0.23255138E-02
 981      1.90729460    0.23478837E-02
 982      1.90779460    0.23703477E-02
 983      1.90829460    0.23929055E-02
 984      1.90879460    0.24155570E-02
 985      1.90929460    0.24383019E-02
 986      1.90979460    0.24611402E-02
 987      1.91029460    0.24840716E-02
 988      1.91079460    0.25070960E-02
 989      1.91129460    0.25302132E-02
 990      1.91179460    0.25534229E-02
 991      1.91229460    0.25767251E-02
 992      1.91279460    0.26001194E-02
 993      1.91329460    0.26236059E-02
 994      1.91379460    0.26471842E-02
 995      1.91429460    0.26708542E-02
 996      1.91479460    0.26946158E-02
 997      1.91529460    0.27184687E-02
 998      1.91579460    0.27424127E-02
 999      1.91629460    0.27664478E-02
1000      1.91679460    0.27905737E-02
1001      1.91729460    0.28147902E-02
1002      1.91779460    0.28390971E-02
1003      1.91829460    0.28634944E-02
1004      1.91879460    0.28879818E-02
1005      1.91929460    0.29125591E-02
1006      1.91979460    0.29372261E-02
1007      1.92029460    0.29619828E-02
1008      1.92079460    0.29868288E-02
1009      1.92129460    0.30117641E-02
1010      1.92179460    0.30367885E-02
1011      1.92229460    0.30619018E-02
1012      1.92279460    0.30871037E-02
1013      1.92329460    0.31123942E-02
1014      1.92379460    0.31377731E-02
1015      1.92429460    0.31632402E-02
1016      1.92479460    0.31887953E-02
1017      1.92529460    0.32144383E-02
1018      1.92579460    0.32401690E-02
1019      1.92629460    0.32659872E-02
1020      1.92679460    0.32918927E-02
1021      1.92729460    0.33178854E-02
1022      1.92779460    0.33439650E-02
1023      1.92829460    0.33701316E-02
1024      1.92879460    0.33963847E-02
1025      1.92929460    0.34227244E-02
1026      1.92979460    0.34491504E-02
1027      1.93029460    0.34756625E-02
1028      1.93079460    0.35022607E-02
1029      1.93129460    0.35289446E-02
1030      1.93179460    0.35557142E-02
1031      1.93229460    0.35825693E-02
1032      1.93279460    0.36095097E-02
1033      1.93329460    0.36365352E-02
1034      1.93379460    0.36636457E-02
1035      1.93429460    0.36908410E-02
1036      1.93479460    0.37181210E-02
1037      1.93529460    0.37454854E-02
1038      1.93579460    0.37729341E-02
1039      1.93629460    0.38004670E-02
1040      1.93679460    0.38280839E-02
1041      1.93729460    0.38557846E-02
1042      1.93779460    0.38835689E-02
1043      1.93829460    0.39114367E-02
1044      1.93879460    0.39393879E-02
1045      1.93929460    0.39674222E-02
1046      1.93979460    0.39955395E-02
1047      1.94029460    0.40237396E-02
1048      1.94079460    0.40520224E-02
1049      1.94129460    0.40803876E-02
1050      1.94179460    0.41088352E-02
1051      1.94229460    0.41373650E-02
1052      1.94279460    0.41659768E-02
1053      1.94329460    0.41946705E-02
1054      1.94379460    0.42234458E-02
1055      1.94429460    0.42523027E-02
1056      1.94479460    0.42812410E-02
1057      1.94529460    0.43102604E-02
1058      1.94579460    0.43393609E-02
1059      1.94629460    0.43685423E-02
1060      1.94679460    0.43978044E-02
1061      1.94729460    0.44271470E-02
1062      1.94779460    0.44565701E-02
1063      1.94829460    0.44860734E-02
1064      1.94879460    0.45156568E-02
1065      1.94929460    0.45453201E-02
1066      1.94979460    0.45750632E-02
1067      1.95029460    0.46048858E-02
1068      1.95079460    0.46347880E-02
1069      1.95129460    0.46647694E-02
1070      1.95179460    0.46948300E-02
1071      1.95229460    0.47249695E-02
1072      1.95279460    0.47551879E-02
1073      1.95329460    0.47854849E-02
1074      1.95379460    0.48158604E-02
1075      1.95429460    0.48463143E-02
1076      1.95479460    0.48768464E-02
1077      1.95529460    0.49074565E-02
1078      1.95579460    0.49381444E-02
1079      1.95629460    0.49689101E-02
1080      1.95679460    0.49997534E-02
1081      1.95729460    0.50306741E-02
1082      1.95779460    0.50616721E-02
1083      1.95829460    0.50927471E-02
1084      1.95879460    0.51238991E-02
1085      1.95929460    0.51551279E-02
1086      1.95979460    0.51864334E-02
1087      1.96029460    0.52178153E-02
1088      1.96079460    0.52492736E-02
1089      1.96129460    0.52808080E-02
1090      1.96179460    0.53124185E-02
1091      1.96229460    0.53441049E-02
1092      1.96279460    0.53758669E-02
1093      1.96329460    0.54077046E-02
1094      1.96379460    0.54396177E-02
1095      1.96429460    0.54716060E-02
1096      1.96479460    0.55036695E-02
1097      1.96529460    0.55358079E-02
1098      1.96579460    0.55680212E-02
1099      1.96629460    0.56003091E-02
1100      1.96679460    0.56326715E-02
1101      1.96729460    0.56651083E-02
1102      1.96779460    0.56976193E-02
1103      1.96829460    0.57302044E-02
1104      1.96879460    0.57628634E-02
1105      1.96929460    0.57955962E-02
1106      1.96979460    0.58284025E-02
1107      1.97029460    0.58612824E-02
1108      1.97079460    0.58942356E-02
1109      1.97129460    0.59272619E-02
1110      1.97179460    0.59603613E-02
1111      1.97229460    0.59935335E-02
1112      1.97279460    0.60267785E-02
1113      1.97329460    0.60600960E-02
1114      1.97379460    0.60934860E-02
1115      1.97429460    0.61269483E-02
1116      1.97479460    0.61604827E-02
1117      1.97529460    0.61940891E-02
1118      1.97579460    0.62277673E-02
1119      1.97629460    0.62615173E-02
1120      1.97679460    0.62953388E-02
1121      1.97729460    0.63292317E-02
1122      1.97779460    0.63631959E-02
1123      1.97829460    0.63972313E-02
1124      1.97879460    0.64313375E-02
1125      1.97929460    0.64655147E-02
1126      1.97979460    0.64997625E-02
1127      1.98029460    0.65340808E-02
1128      1.98079460    0.65684696E-02
1129      1.98129460    0.66029286E-02
1130      1.98179460    0.66374577E-02
1131      1.98229460    0.66720568E-02
1132      1.98279460    0.67067257E-02
1133      1.98329460    0.67414643E-02
1134      1.98379460    0.67762725E-02
1135      1.98429460    0.68111500E-02
1136      1.98479460    0.68460968E-02
1137      1.98529460    0.68811127E-02
1138      1.98579460    0.69161976E-02
1139      1.98629460    0.69513514E-02
1140      1.98679460    0.69865738E-02
1141      1.98729460    0.70218647E-02
1142      1.98779460    0.70572241E-02
1143      1.98829460    0.70926518E-02
1144      1.98879460    0.71281475E-02
1145      1.98929460    0.71637113E-02
1146      1.98979460    0.71993429E-02
1147      1.99029460    0.72350423E-02
1148      1.99079460    0.72708091E-02
1149      1.99129460    0.73066435E-02
1150      1.99179460    0.73425451E-02
1151      1.99229460    0.73785139E-02
1152      1.99279460    0.74145497E-02
1153      1.99329460    0.74506523E-02
1154      1.99379460    0.74868217E-02
